x,p,U_0,U_1,U_2
-5,24235.7,0,0,0
-4.94975,24235.7,2.32005,0,0
-4.8995,24237.9,4.65889,0,0
-4.84925,24240.1,6.99742,0,0
-4.79899,24235.6,9.31622,0,0
-4.74874,24231.4,11.6359,0,0
-4.69849,24237.9,13.9882,0,0
-4.64824,24243.7,16.3392,0,0
-4.59799,24229.9,18.6523,0,0
-4.54774,24217.6,20.9683,0,0
-4.49749,24235,23.3478,0,0
-4.44724,24249.6,25.7208,0,0
-4.39698,24214.8,27.9843,0,0
-4.34673,24185.4,30.2581,0,0
-4.29648,24233.1,32.6788,0,0
-4.24623,24271.1,35.0832,0,0
-4.19598,24189.5,37.2862,0,0
-4.14573,24123.8,39.5129,0,0
-4.09548,24230.1,41.9943,0,0
-4.04523,24311.6,44.4427,0,0
-3.99497,24157.2,46.5772,0,0
-3.94472,24038.2,48.7478,0,0
-3.89447,24219.7,51.2257,0,0
-3.84422,24354.2,53.6705,0,0
-3.79397,24125.8,55.8603,0,0
-3.74372,23955.5,58.0785,0,0
-3.69347,24191.7,60.4955,0,0
-3.64322,24361,62.902,0,0
-3.59296,24101.3,65.2413,0,0
-3.54271,23913.8,67.5772,0,0
-3.49246,24151.5,69.8932,0,0
-3.44221,24315.6,72.2299,0,0
-3.39196,24078.4,74.6797,0,0
-3.34171,23912.5,77.0919,0,0
-3.29146,24107.8,79.3139,0,0
-3.24121,24236.7,81.5834,0,0
-3.19095,24052.1,84.0764,0,0
-3.1407,23926.5,86.5166,0,0
-3.09045,24060.8,88.7243,0,0
-3.0402,24144.1,90.9877,0,0
-2.98995,24016.6,93.4807,0,0
-2.9397,23931.3,95.9218,0,0
-2.88945,24009.5,98.1618,0,0
-2.8392,24053.4,100.449,0,0
-2.78894,23971.8,102.909,0,0
-2.73869,23917.1,105.329,0,0
-2.68844,23954.5,107.611,0,0
-2.63819,23971,109.926,0,0
-2.58794,23919.4,112.349,0,0
-2.53769,23883.5,114.745,0,0
-2.48744,23895.9,117.058,0,0
-2.43719,23896.4,119.392,0,0
-2.38693,23862.2,121.79,0,0
-2.33668,23836.5,124.171,0,0
-2.28643,23834.2,126.505,0,0
-2.23618,23825.6,128.85,0,0
-2.18593,23800.4,131.226,0,0
-2.13568,23779.3,133.592,0,0
-2.08543,23768.7,135.934,0,0
-2.03518,23754.7,138.283,0,0
-1.98492,23732.8,140.644,0,0
-1.93467,23713.2,143.002,0,0
-1.88442,23698.8,145.35,0,0
-1.83417,23682.6,147.7,0,0
-1.78392,23662.2,150.055,0,0
-1.73367,23643.2,152.407,0,0
-1.68342,23627.3,154.753,0,0
-1.63317,23609.9,157.096,0,0
-1.58291,23589.5,159.434,0,0
-1.53266,23570.6,161.77,0,0
-1.48241,23554.9,164.102,0,0
-1.43216,23537.4,166.435,0,0
-1.38191,23516.8,168.767,0,0
-1.33166,23497.1,171.095,0,0
-1.28141,23478.9,173.417,0,0
-1.23116,23459.9,175.739,0,0
-1.1809,23439.3,178.059,0,0
-1.13065,23422.1,180.381,0,0
-1.0804,23410.5,182.705,0,0
