x,p,U_0,U_1,U_2
-5,100000,0,0,0
-4.94975,100000,8.75661e-14,0,0
-4.8995,100000,6.90491e-14,0,0
-4.84925,100000,5.03742e-14,0,0
-4.79899,100000,2.13337e-14,0,0
-4.74874,100000,-6.65721e-15,0,0
-4.69849,100000,6.29105e-15,0,0
-4.64824,100000,1.95446e-14,0,0
-4.59799,100000,4.12163e-14,0,0
-4.54774,100000,6.01195e-14,0,0
-4.49749,100000,2.02714e-14,0,0
-4.44724,100000,-1.90698e-14,0,0
-4.39698,100000,-4.97004e-14,0,0
-4.34673,100000,-7.60311e-14,0,0
-4.29648,100000,-4.05083e-14,0,0
-4.24623,100000,-5.68844e-15,0,0
-4.19598,100000,2.04627e-14,0,0
-4.14573,100000,4.09703e-14,0,0
-4.09548,100000,7.27458e-16,0,0
-4.04523,100000,-3.72734e-14,0,0
-3.99497,100000,-5.39172e-14,0,0
-3.94472,100000,-7.03382e-14,0,0
-3.89447,100000,-8.48605e-14,0,0
-3.84422,100000,-1.0025e-13,0,0
-3.79397,100000,-1.22313e-13,0,0
-3.74372,100000,-1.41805e-13,0,0
-3.69347,100000,-1.43303e-13,0,0
-3.64322,100000,-1.47906e-13,0,0
-3.59296,100000,-1.72412e-13,0,0
-3.54271,100000,-1.95745e-13,0,0
-3.49246,100000,-2.1217e-13,0,0
-3.44221,100000,-2.17878e-13,0,0
-3.39196,100000,-1.65163e-13,0,0
-3.34171,100000,-1.11945e-13,0,0
-3.29146,100000,-5.61815e-14,0,0
-3.24121,100000,-6.97356e-15,0,0
-3.19095,100000,1.13276e-14,0,0
-3.1407,100000,2.30985e-14,0,0
-3.09045,100000,6.10063e-15,0,0
-3.0402,100000,-6.83964e-15,0,0
-2.98995,100000,-3.02927e-15,0,0
-2.9397,100000,-3.55053e-15,0,0
-2.88945,100000,-2.087e-14,0,0
-2.8392,100000,-3.07333e-14,0,0
-2.78894,100000,-1.33728e-14,0,0
-2.73869,100000,1.02736e-14,0,0
-2.68844,100000,5.55711e-14,0,0
-2.63819,100000,9.82414e-14,0,0
-2.58794,100000,1.32359e-13,0,0
-2.53769,100000,1.52535e-13,0,0
-2.48744,100000,1.29747e-13,0,0
-2.43719,100000,1.10634e-13,0,0
-2.38693,100000,1.02259e-13,0,0
-2.33668,100000,1.03064e-13,0,0
-2.28643,100000,1.29332e-13,0,0
-2.23618,100000,1.43641e-13,0,0
-2.18593,100000,1.26426e-13,0,0
-2.13568,100000,1.06987e-13,0,0
-2.08543,100000,8.1967e-14,0,0
-2.03518,100000,5.05548e-14,0,0
-1.98492,100000,3.86579e-15,0,0
-1.93467,100000,-1.88596e-14,0,0
-1.88442,100000,1.30207e-14,0,0
-1.83417,100000,4.47262e-14,0,0
