x,p,U_0,U_1,U_2
-5,14624.3,0,0,0
-4.94975,14624.3,1.53232,0,0
-4.8995,14619.8,3.13884,0,0
-4.84925,14615.4,4.7456,0,0
-4.79899,14608.6,6.36862,0,0
-4.74874,14601.8,7.99232,0,0
-4.69849,14593.7,9.64223,0,0
-4.64824,14585.7,11.2928,0,0
-4.59799,14578.1,12.9602,0,0
-4.54774,14570.5,14.6279,0,0
-4.49749,14564.3,16.3025,0,0
-4.44724,14558.1,17.9768,0,0
-4.39698,14553.7,19.6456,0,0
-4.34673,14549.3,21.3131,0,0
-4.29648,14546.7,22.9621,0,0
-4.24623,14544.1,24.6093,0,0
-4.19598,14543,26.2336,0,0
-4.14573,14542,27.8564,0,0
-4.09548,14541.8,29.4624,0,0
-4.04523,14541.7,31.0666,0,0
-3.99497,14541.9,32.6549,0,0
-3.94472,14542,34.2417,0,0
-3.89447,14541.6,35.8151,0,0
-3.84422,14541,37.3869,0,0
-3.79397,14539.4,38.9461,0,0
-3.74372,14537.6,40.5048,0,0
-3.69347,14535.2,42.0607,0,0
-3.64322,14532.8,43.619,0,0
-3.59296,14530.8,45.1927,0,0
-3.54271,14528.9,46.7706,0,0
-3.49246,14528,48.3729,0,0
-3.44221,14527.1,49.9788,0,0
-3.39196,14527,51.6043,0,0
-3.34171,14527.1,53.2314,0,0
-3.29146,14528,54.8662,0,0
-3.24121,14528.9,56.5041,0,0
-3.19095,14529.8,58.1558,0,0
-3.1407,14528.7,59.8401,0,0
-3.09045,14518.8,61.6676,0,0
-3.0402,14511.7,63.4838,0,0
-2.98995,14515.8,65.2533,0,0
-2.9397,14610.3,65.0364,0,0
-2.88945,15055.8,57.1162,0,0
-2.8392,17258,31.9558,0,0
-2.78894,25873.8,-56.152,0,0
-2.73869,34282.1,-133.623,0,0
-2.68844,41975.6,-174.456,0,0
-2.63819,48006.4,-205.837,0,0
-2.58794,48624.6,-206.448,0,0
-2.53769,48888.8,-205.297,0,0
-2.48744,48061.8,-198.717,0,0
-2.43719,47312.7,-192.648,0,0
-2.38693,46791,-188.07,0,0
-2.33668,46361.2,-183.873,0,0
-2.28643,46186.2,-180.734,0,0
-2.23618,46069,-177.919,0,0
-2.18593,46104.4,-175.96,0,0
-2.13568,46205.2,-174.33,0,0
-2.08543,46470.1,-173.525,0,0
-2.03518,46815.7,-173.158,0,0
-1.98492,47354.1,-173.838,0,0
-1.93467,48095,-175.434,0,0
-1.88442,49297.7,-179.117,0,0
-1.83417,50358.9,-182.082,0,0
